cluster,gmm_bic_precision,gmm_bic_recall,gmm_bic_f1,gmm_bic_contam,gmm_bic_runtime_s,hdbscan_precision,hdbscan_recall,hdbscan_f1,hdbscan_contam,hdbscan_runtime_s,heuristic_cut_precision,heuristic_cut_recall,heuristic_cut_f1,heuristic_cut_contam,heuristic_cut_runtime_s,mctnc_precision,mctnc_recall,mctnc_f1,mctnc_contam,mctnc_runtime_s,tier
UBC1330,1.0,0.9824561403508772,0.991150442477876,0.0,0.9882285000057892,0.9824561403508772,0.9824561403508772,0.9824561403508772,0.0175438596491228,0.0379216000001179,1.0,0.9824561403508772,0.991150442477876,0.0,0.014300899929367,1.0,0.9821428571428572,0.9909909909909907,0.0,0.1317346000578254,1
UBC1331,1.0,0.9736842105263158,0.9866666666666666,0.0,0.9355033999308944,1.0,0.9736842105263158,0.9866666666666666,0.0,0.0292826000004424,1.0,0.9736842105263158,0.9866666666666666,0.0,0.0096208000322803,1.0,0.972972972972973,0.9863013698630138,0.0,0.1380707999924197,1
UBC1332,0.0,0.0,0.0,1.0,0.803791300044395,1.0,1.0,1.0,0.0,0.0284586999987368,1.0,1.0,1.0,0.0,0.0106232999823987,1.0,0.9666666666666668,0.983050847457627,0.0,0.1240535000106319,1
UBC1333,1.0,1.0,1.0,0.0,1.18701009999495,1.0,1.0,1.0,0.0,0.0281141000014031,1.0,1.0,1.0,0.0,0.0092632999876514,1.0,1.0,1.0,0.0,0.1210385001031681,0
UBC1334,1.0,1.0,1.0,0.0,0.9618834001012146,1.0,1.0,1.0,0.0,0.0291279000011854,1.0,1.0,1.0,0.0,0.0072308999951928,1.0,1.0,1.0,0.0,0.1248336000135168,0
UBC1335,1.0,1.0,1.0,0.0,1.2296120000537485,1.0,1.0,1.0,0.0,0.0296041999972658,1.0,1.0,1.0,0.0,0.006632599979639,1.0,1.0,1.0,0.0,0.1181186001049354,0
UBC1336,1.0,1.0,1.0,0.0,1.1857246999861673,0.0,0.0,0.0,1.0,0.0295836000004783,0.9666666666666668,1.0,0.983050847457627,0.0333333333333333,0.0090073999017477,1.0,1.0,1.0,0.0,0.1336158999474719,0
UBC1337,1.0,1.0,1.0,0.0,0.9830748999956996,1.0,1.0,1.0,0.0,0.0312766000060946,1.0,1.0,1.0,0.0,0.0101606000680476,1.0,0.975609756097561,0.9876543209876544,0.0,0.1316561000421643,1
UBC1338,0.544,1.0,0.7046632124352332,0.4559999999999999,0.9531133000273256,1.0,1.0,1.0,0.0,0.0391329999984009,1.0,1.0,1.0,0.0,0.0169084999943152,1.0,0.6323529411764706,0.7747747747747747,0.0,0.1199994999915361,2
UBC1339,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.0098039215686274,0.6908026000019163,0.3424657534246575,0.9803921568627452,0.5076142131979696,0.6575342465753424,0.0453869999982998,0.1380281690140845,0.4803921568627451,0.2144420131291028,0.8619718309859155,0.0245089000090956,0.9333333333333332,0.9607843137254902,0.9468599033816426,0.0666666666666666,0.1670192000456154,4
UBC1340,0.0,0.0,0.0,1.0,0.8029806999256834,1.0,1.0,1.0,0.0,0.0276283999992301,0.0,0.0,0.0,1.0,0.0123698000097647,1.0,1.0,1.0,0.0,0.1141742999898269,0
UBC1341,0.9642857142857144,1.0,0.9818181818181818,0.0357142857142857,0.8666483999695629,1.0,1.0,1.0,0.0,0.0281067000032635,1.0,1.0,1.0,0.0,0.0105152999749407,1.0,1.0,1.0,0.0,0.1158198000630363,0
UBC1342,1.0,1.0,1.0,0.0,0.8163492999738082,1.0,1.0,1.0,0.0,0.0255466000016895,0.0,0.0,0.0,1.0,0.0108955000760033,1.0,1.0,1.0,0.0,0.1175904999254271,0
UBC1343,1.0,1.0,1.0,0.0,1.1277045999886468,1.0,1.0,1.0,0.0,0.0296323000002303,1.0,1.0,1.0,0.0,0.0217038000700995,1.0,1.0,1.0,0.0,0.1114357000915333,0
UBC1344,1.0,1.0,1.0,0.0,0.8965033999411389,1.0,1.0,1.0,0.0,0.031838399998378,1.0,1.0,1.0,0.0,0.011767000076361,1.0,1.0,1.0,0.0,0.1172788999974727,0
UBC1345,1.0,1.0,1.0,0.0,0.746068499982357,1.0,1.0,1.0,0.0,0.0281690999981947,1.0,1.0,1.0,0.0,0.007950700004585,1.0,1.0,1.0,0.0,0.1277169999666512,0
UBC1346,1.0,1.0,1.0,0.0,0.8695650999434292,1.0,1.0,1.0,0.0,0.0278131000013672,1.0,1.0,1.0,0.0,0.0088275000452995,1.0,0.9545454545454546,0.9767441860465116,0.0,0.1195698999799788,1
UBC1347,1.0,1.0,1.0,0.0,1.1006677999394014,1.0,1.0,1.0,0.0,0.0272912999935215,1.0,1.0,1.0,0.0,0.0103372000157833,1.0,0.9615384615384616,0.9803921568627452,0.0,0.1208217000821605,1
UBC1348,0.3684210526315789,1.0,0.5384615384615384,0.631578947368421,0.5590589999919757,1.0,1.0,1.0,0.0,0.0266367999938665,0.0,0.0,0.0,1.0,0.0112510999897494,1.0,1.0,1.0,0.0,0.1169831999577581,0
UBC1349,1.0,1.0,1.0,0.0,0.9841740999836476,1.0,1.0,1.0,0.0,0.0298904000010225,1.0,1.0,1.0,0.0,0.0087486000265926,1.0,1.0,1.0,0.0,0.1130071999505162,0
UBC1350,1.0,1.0,1.0,0.0,0.8145321999909356,0.0,0.0,0.0,1.0,0.0304543000020203,1.0,1.0,1.0,0.0,0.0093156999209895,1.0,0.9333333333333332,0.9655172413793104,0.0,0.1139451999915763,2
UBC1351,1.0,1.0,1.0,0.0,1.0944364999886602,1.0,1.0,1.0,0.0,0.0305275999999139,1.0,1.0,1.0,0.0,0.0104737000074237,1.0,0.95,0.9743589743589745,0.0,0.1160611000377684,1
UBC1352,1.0,1.0,1.0,0.0,0.8954681000905111,1.0,1.0,1.0,0.0,0.0278102000011131,1.0,1.0,1.0,0.0,0.0191551999887451,1.0,0.9117647058823528,0.953846153846154,0.0,0.1176668000407517,2
UBC1353,1.0,1.0,1.0,0.0,0.9799891000147908,1.0,1.0,1.0,0.0,0.0312130999955115,1.0,1.0,1.0,0.0,0.0105812998954206,1.0,1.0,1.0,0.0,0.1285407999530434,0
UBC1354,1.0,1.0,1.0,0.0,1.0577418999746442,1.0,1.0,1.0,0.0,0.0390435000008437,1.0,1.0,1.0,0.0,0.0115128000034019,1.0,1.0,1.0,0.0,0.1225677999900654,0
UBC1355,1.0,1.0,1.0,0.0,1.0703834999585524,1.0,1.0,1.0,0.0,0.0296096000020043,1.0,1.0,1.0,0.0,0.0096485998947173,1.0,1.0,1.0,0.0,0.1196472999872639,0
UBC1356,0.0,0.0,0.0,1.0,0.4750041000079363,1.0,1.0,1.0,0.0,0.0283969000010984,1.0,1.0,1.0,0.0,0.0088556000264361,1.0,1.0,1.0,0.0,0.1175050999736413,0
UBC1357,1.0,1.0,1.0,0.0,1.1404153000330552,1.0,1.0,1.0,0.0,0.031920599998557,1.0,1.0,1.0,0.0,0.0120847000507637,1.0,1.0,1.0,0.0,0.1173829999752342,0
UBC1358,1.0,1.0,1.0,0.0,1.0334226000122726,1.0,1.0,1.0,0.0,0.0356726000027265,0.9818181818181818,1.0,0.9908256880733944,0.0181818181818181,0.0123882999178022,1.0,0.5185185185185185,0.6829268292682926,0.0,0.1232052000705152,2
UBC1359,0.1484375,1.0,0.2585034013605442,0.8515625,1.526596000068821,1.0,1.0,1.0,0.0,0.0276107000026968,1.0,1.0,1.0,0.0,0.0070483000017702,1.0,1.0,1.0,0.0,0.1197767000412568,0
