source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,parallax
4057288066449681024,12.356881,12.747937,11.778712,0.96922493,0.3533895015588402
4057436328728879488,16.425215,17.01543,15.576295,1.4391356,0.2583053763786561
4057442552188706688,15.709351,16.23002,14.96246,1.267561,0.3275201857058291
4064406236010717568,17.744417,19.055271,16.598866,2.4564056,0.4166541631289781
4064422007130805248,15.775186,16.56181,14.887759,1.6740503,0.3712381825758968
4064422458132382464,16.587503,17.630014,15.572671,2.0573435,0.3255053923553278
4064422664290815232,15.887812,16.695093,14.971594,1.7234993,0.4029136666344691
4064422733010295936,15.650745,16.61863,14.652692,1.9659376,0.4198715447307713
4065911231230174592,15.048762,15.71483,14.237945,1.4768858,0.3558111260981754
4065911712267354624,15.321507,16.163185,14.391141,1.7720442,0.3304359106959998
4065911914103458560,16.436548,17.482622,15.408652,2.0739698,0.3863303847713159
4065911982822974976,17.167624,18.253757,16.128925,2.1248322,0.3976838670945134
4065912154621649024,15.815054,16.592733,14.922047,1.6706867,0.3394876300526142
4065913735183265920,16.917181,17.768656,16.011581,1.7570744,0.3450098238956836
4065914216206230144,15.617177,16.136072,14.715541,1.4205313,0.3709316995564198
4065923669432479872,16.533989,17.465942,15.286401,2.1795416,0.3041323345363228
4065923768213229824,16.136246,17.649487,14.93282,2.7166662,0.3263857451607777
4065923768213277952,15.630899,16.980173,14.480224,2.4999495,0.4472416955019724
4065923772535797376,16.670174,17.9616,15.554656,2.4069433,0.3311968453388459
4065924081773203840,16.978233,17.948746,16.01309,1.9356556,0.3762369171650446
4065924180530196736,17.559574,18.670696,16.491318,2.1793785,0.4421217344265361
4065924253571885696,14.937818,15.825268,13.821791,2.003477,0.4097089063488335
4065924459730324352,13.930889,15.3514,12.772675,2.5787258,0.3919384840781005
4065924627206949760,17.061037,18.04795,16.101418,1.9465332,0.4392440975299362
4065925456162195072,15.707406,16.442408,14.850451,1.5919561,0.434647256630828
4065925932877044864,15.909957,16.52364,15.140062,1.3835773,0.351099613511612
4065926899245075200,17.839796,18.652872,17.011992,1.6408806,0.3817460260976726
4065927753943469952,17.722961,18.570166,16.817244,1.752922,0.3646767556625593
4067445805863272448,14.4707365,14.994116,13.768383,1.2257328,0.4230528355888769
4067447317691574912,17.08201,17.974878,16.130308,1.8445702,0.3768913970749108
4067450066470666880,14.3174095,15.082373,13.440203,1.64217,0.4040802129270989
4093852394351559168,15.994578,16.55809,15.253704,1.3043861,0.3423313883314422
4093856964197671936,17.472069,18.234169,16.609188,1.6249809,0.3669922776166613
4093867615723458560,16.159513,16.742506,15.417649,1.3248568,0.6598867183377471
4094737196295182208,14.822374,15.164569,14.290223,0.8743458,0.3396379163416447
4094872333169850368,13.800895,14.212508,13.19346,1.0190477,0.3774378571565867
4094874085515712256,12.858105,13.074088,12.479964,0.59412384,0.3620258566959742
4095287738061930752,12.97761,13.352495,12.417507,0.934988,0.6612044240851334
4095288532667252608,14.855894,15.464713,14.085,1.379713,0.6371763177679602
4095505136447889920,15.297936,15.606928,14.810349,0.7965784,0.362449823174376
4095649992785300736,16.952213,18.2995,15.814965,2.4845343,0.2707161472579532
4095654120267119104,13.932843,15.522449,12.726228,2.7962208,0.3876881904480088
4096376774362722176,13.346555,13.522619,13.028308,0.49431133,0.3472377779872379
4097149829722419328,15.094551,15.854375,14.209192,1.6451826,0.3711517053912999
4097154399567724544,17.79673,18.825079,16.793653,2.0314255,0.3351734863526367
4097154438238814720,14.594811,15.247485,13.79116,1.4563255,0.3315544625192771
4097154506958348288,14.197771,14.773819,13.417985,1.355834,0.3491377276030304
4057224024226708992,14.143807,14.595005,13.480861,1.1141443,0.3676679225579022
4057239791017278592,12.033548,12.342729,11.543503,0.7992258,0.3544324460995431
4057438527754335360,14.635424,15.783263,13.584755,2.1985083,0.2780335505259758
4057439116235127936,16.27007,16.89982,15.497418,1.4024019,0.3234148860573732
4057439524186756480,16.38358,16.931278,15.644805,1.2864733,0.2562616840840144
4057455437112974592,17.623756,18.52734,16.722425,1.8049145,0.3019217900976255
4064422286333685376,17.402857,18.641771,16.198183,2.4435883,0.3915905534480048
4064422659965908608,17.929628,19.18136,16.797073,2.3842869,0.4260565149557095
4064422904808515712,16.844616,,,,0.3692408245245208
4064423317125417088,16.14901,16.886475,15.275961,1.6105137,0.4023264611322955
4064423415880160128,16.977634,17.879198,15.940907,1.9382915,0.4009688001393706
4064423454564815872,16.628098,17.542517,15.6673765,1.8751402,0.3490665131139126
4064423518966103808,16.81918,17.864096,15.779872,2.0842237,0.375318050556242
4065910647115449088,13.303436,14.677622,12.161302,2.5163202,0.3823369976309024
4065910677152773760,17.663706,18.724493,16.704212,2.0202808,0.3261663733031714
4065911158189208064,16.454262,17.392296,15.450175,1.9421206,0.413421285025381
4065912532578917888,16.805153,17.664526,15.877191,1.7873354,0.4202627780227433
4065912601298431360,15.525669,16.315744,14.634961,1.6807833,0.3905747246531708
4065912605619893632,16.213507,17.006634,15.247298,1.7593355,0.3460740067042435
4065923738175812096,15.631781,16.953497,14.483308,2.470189,0.3293344381998976
4065923772535543552,15.409347,16.662445,14.289142,2.3733034,0.3490833867944354
4065924562809549184,17.562984,18.617603,16.563004,2.0545998,0.4203741794353238
4065924661566676736,16.135498,16.863987,15.279811,1.5841761,0.309880076754346
4065924803327726336,17.369467,18.44167,16.33847,2.103199,0.4214665339117902
4065925078205641856,16.812689,17.72498,15.849587,1.875392,0.4555806555253752
4065925726718711936,17.64107,18.657795,16.656336,2.0014591,0.4536988915084787
4065926139048699776,17.65891,18.533611,16.753313,1.7802982,0.3385777259666567
4065928582898964096,15.4442835,16.51239,14.382011,2.1303787,0.4120114910792154
4065931366037452288,16.680984,17.625269,15.709165,1.9161043,0.3885355789014879
4067445840222800384,14.212494,14.762043,13.487203,1.2748404,0.4211503856302941
4093844285454767232,12.607433,13.0825815,11.938002,1.1445799,0.3811376345029235
4093850062225813888,15.789111,16.294947,15.119833,1.1751137,0.3775182745851264
4093850508902492032,17.192358,18.030539,16.287859,1.7426796,0.3559206971580484
4093850783780354944,14.131951,14.558626,13.508431,1.0501947,0.3527532292793233
4094742277225021440,17.727726,21.01711,16.204453,4.8126583,0.3125897906163843
4094742418975468032,13.443736,13.721432,12.996803,0.72462845,0.3264961264373295
4094746954461146880,13.195872,13.409575,12.818582,0.5909939,0.3241302989898195
4094750351752748288,17.371513,17.992445,16.625439,1.3670063,0.3377314614352882
4094751764824415872,14.078933,14.354194,13.63178,0.722414,0.3424277160999112
4095237675922678400,17.726835,18.647505,16.655107,1.9923973,0.6481984965779073
4095287879832076672,16.189074,16.877666,15.319854,1.5578127,0.6466427598660132
4095288253458287488,16.958538,17.871115,16.025444,1.8456707,0.672960162432389
4095288292149073792,13.74798,14.137755,13.17476,0.9629955,0.6601484091873839
4095649374309762944,16.682552,17.996021,15.561466,2.434555,0.2683080125479677
4097151002264744960,14.620022,15.640363,13.598165,2.0421982,0.3278902378222995
4097152033056758016,14.865808,15.334316,14.20262,1.1316967,0.3471856996494801
4097154227772496384,16.937881,18.005465,15.64791,2.3575544,0.2781577447170357
4097154537010317440,15.561021,16.236925,14.677277,1.5596485,0.351259713607265
4057240409516769408,13.846043,14.063135,13.230219,0.83291626,0.3591465712655829
4057286829502838400,17.61356,18.776073,16.566423,2.20965,0.3816747475292734
4057443063239876736,14.79165,15.381562,14.029739,1.3518229,0.279643983614901
4064410084301543936,17.515476,18.600943,16.508053,2.0928898,0.381378251142822
4064410221740496256,17.945515,19.153172,16.887701,2.2654705,0.3578117727901088
4064422247648978944,17.922546,19.011131,16.894934,2.1161976,0.3053125448952876
4064422320669144448,17.87538,18.845242,16.889626,1.955616,0.3404243571322834
4064423450239909504,16.897932,17.852703,15.92423,1.9284735,0.414030604924148
4065907344258049536,14.709747,15.202826,14.022839,1.179987,0.3415851369798401
4065911334286301312,17.615229,18.483938,16.694748,1.7891903,0.3425900773517434
4065912365078527104,17.69832,18.723267,16.4988,2.2244663,0.4049510933708369
4065912463859373312,15.815483,16.627932,14.89844,1.7294912,0.3701163059998864
4065914594176782208,17.19089,18.08691,16.244461,1.8424492,0.3361856807064352
4065923630774244736,16.059183,17.06885,15.056971,2.011879,0.3619603764087064
4065923768213270144,17.675669,19.242796,16.464077,2.778719,0.445363677598811
4065923768213278080,17.614285,19.016981,16.49371,2.5232716,0.3820412798357891
4065923772535539328,15.551822,16.966675,14.379921,2.5867538,0.4057110013966904
4065923802573029376,17.876135,19.192997,16.775105,2.4178925,0.3532946892540797
4065923940011983232,16.837132,18.05453,15.740485,2.314044,0.3421317546236166
4065924043091228032,17.422886,18.55714,16.36196,2.195181,0.3561898527024294
4065924111810750336,14.934414,15.696716,14.049277,1.647439,0.3759089690179454
4065924150468948864,17.514137,18.60249,16.502192,2.100298,0.4115390563988846
4065924768967978880,16.25014,17.149307,15.289109,1.860198,0.4053758372737182
4065924975126418944,15.851498,16.678392,14.94384,1.7345524,0.3944910194373087
4065925043845898368,16.488031,17.511225,15.459421,2.0518036,0.3307921862833299
4065925078205645312,16.338827,17.22885,15.394803,1.8340464,0.400843832200574
4065925937198455168,15.322527,15.855055,14.617333,1.2377214,0.4429485142272976
4065927410346053504,15.654856,16.291782,14.871969,1.4198132,0.4006799655762405
4065928960856101248,16.64591,18.494442,15.359877,3.1345654,0.3278146557099004
4067445840222795264,13.830865,14.372158,13.096767,1.2753906,0.3950519202084431
4067446213861444352,13.379722,13.931728,12.650566,1.2811623,0.3993620263103123
4093843666979805184,16.654993,17.447935,15.775294,1.6726408,0.3898663212944886
4093843701339551232,16.43541,17.15651,15.591329,1.5651808,0.3963209885426744
4093846935489134592,12.911345,13.487964,12.1647625,1.3232012,0.3439776264649796
4093847583989647872,12.434214,13.807098,11.294626,2.5124722,0.3899211991129296
4093849581173892864,17.374119,18.129843,16.408947,1.7208958,0.3578941928926393
4093850268384272128,15.031307,15.618343,14.272851,1.3454924,0.3791497402816368
4093864836913044864,16.192884,16.98291,15.321202,1.6617079,0.6449753793132122
4094747843491862400,16.367018,16.895582,15.652372,1.2432098,0.3302428423893742
4094748397570317824,14.069964,14.341921,13.624886,0.7170353,0.3378505155877503
4094749767635053056,10.894558,11.068588,10.564545,0.5040436,0.3150058439599731
4094750386112503424,16.487766,17.03498,15.804689,1.2302914,0.3508020005214206
4094751799184446592,13.804524,14.063464,13.371984,0.69148064,0.3442855111982724
4094752653855479424,14.376017,14.6952915,13.852562,0.84272957,0.3123085612789517
4094756334669837312,15.048485,15.406517,14.5065775,0.89993954,0.3482386519164546
4095240394670606336,16.48774,17.25687,15.593576,1.6632938,0.6646401021695378
4095646148792417792,17.907633,18.727015,17.035017,1.6919975,0.3518109126789734
4095646217527111680,15.649456,16.572596,14.678254,1.8943415,0.3193869924573517
4095648897586754816,16.803606,17.621077,15.897531,1.723546,0.3287213448889893
4095649722220504192,15.438787,16.045965,14.664364,1.3816013,0.3121745309486712
4095652986380715392,17.991991,19.158482,16.911148,2.2473335,0.3971259022039071
4095653089474931200,16.295845,17.17897,15.341036,1.8379345,0.3370144742530796
4095653158194419968,16.757727,17.554602,15.723179,1.8314228,0.3218451578378185
4095653291328279168,17.542253,18.967718,16.364487,2.6032314,0.4042746617695257
4095654120267309184,16.506432,17.262949,15.639669,1.6232796,0.2549086831612795
4095654390832183936,17.765814,18.967274,16.673672,2.293602,0.3637225290269343
4096327330611054592,15.466856,,,,0.3619591062240281
4097149971472444800,16.304852,16.904997,15.537889,1.3671083,0.3870669911838408
4097151032313303296,14.92289,15.783916,13.967376,1.8165407,0.3512364209960467
4097154468290846208,17.745832,18.74821,16.774572,1.9736385,0.3033823075836189
4097154506958339584,16.413465,17.225765,15.507557,1.7182083,0.2968172590652907
4097154541318052480,14.771865,15.445288,13.949536,1.4957514,0.357417345227733
4057390703314303360,16.446108,17.3077,15.55913,1.7485695,0.2495234896250778
4063447874192267392,14.948188,15.431822,14.272073,1.159749,0.2626891436597372
4063448909350719616,16.631104,17.384054,15.770094,1.6139603,0.3312334607094074
4064422664272246912,16.185766,17.126831,15.065196,2.061635,0.410462814215096
4064422698650555776,16.978651,18.137184,15.926529,2.2106552,0.45424520258661
4064426680055338240,16.86015,17.739834,15.91934,1.8204937,0.4296770783289375
4065911918425797632,16.668144,17.859713,15.5852165,2.274496,0.3466635586249164
4065912429499602304,14.341298,15.815119,13.165602,2.649517,0.3769499237125132
4065923669456320384,16.304018,17.268545,15.3080015,1.9605436,0.3613620872769147
4065923703816066944,16.470741,17.700798,15.360847,2.3399506,0.379580015637347
4065923733855299200,15.515234,17.25139,14.197755,3.0536356,0.3566733496948656
4065923738152026368,17.055822,18.245821,15.973405,2.272416,0.3685999765798446
4065923738175810816,16.353178,16.624714,14.922096,1.7026176,0.3711325884598107
4065923768213264768,15.100701,16.81269,13.8237095,2.9889812,0.4167184986371768
4065923806895283200,16.860731,18.288923,15.688102,2.6008215,0.3553390545236787
4065923871292557952,15.103924,17.141808,13.781404,3.360404,0.3374995139496635
4065923875614766464,16.677483,18.049091,15.533126,2.5159655,0.394874554561247
4065923909974506368,16.457144,17.614124,15.361219,2.252905,0.3673892039052239
4065924008731477760,14.512839,16.11368,13.298988,2.8146915,0.3400700076962366
4065924253571887872,17.379461,18.610378,16.287619,2.3227596,0.3223020485898941
4065924283609440896,14.501064,15.395641,13.545789,1.8498526,0.3529948116975299
4065924833365252480,15.89743,16.81828,14.922374,1.8959055,0.4121549145076272
4065924975126419712,16.418573,17.324175,15.4542055,1.8699694,0.3942856787882844
4065928582898964864,15.802069,18.24709,14.397495,3.849594,0.3211925943869804
4065928720337469568,17.423029,18.527193,16.361965,2.165228,0.3743827819035052
4067427457762708224,14.466554,14.940155,13.807426,1.1327286,0.3848860122473946
4067433779954586496,14.828486,15.463465,14.044479,1.4189854,0.3699714891180601
4067434157911710080,15.625359,16.228476,14.832856,1.3956194,0.3667753440242984
4067445805863043968,16.150412,16.776407,15.371767,1.4046402,0.4100066285695942
4069842187135281920,16.17852,16.875927,15.334371,1.5415564,0.6647305798091293
4093847072928087296,13.95653,14.480868,13.248919,1.2319498,0.3282566092742904
4093849164537611648,12.41844,13.65249,11.330554,2.3219357,0.3575738602197385
4093849890427110784,15.937188,16.455725,15.230954,1.2247705,0.3470959572124923
4093850573285791872,15.565477,16.095644,14.824234,1.27141,0.3881302817210259
4093869264984386176,16.362291,16.97199,15.546937,1.4250536,0.3846361057880063
4094747366778531200,15.176483,15.667649,14.503987,1.163662,0.3342967607820079
4094752142781584640,16.853697,17.379015,16.12608,1.2529354,0.3414256070251453
4094752997450456192,12.785851,13.021619,12.385262,0.6363573,0.3128248176260603
4094753345372537216,15.376472,15.776153,14.747172,1.0289803,0.2994241365515058
4094755303877604352,15.796569,16.362003,15.066517,1.2954865,0.3089926730881667
4094875524280133504,14.44587,14.685506,14.045275,0.64023113,0.3691404526362231
4095287708033471744,14.919997,15.460707,14.210742,1.2499647,0.6879132464394315
4095291758151635200,17.003014,17.89223,16.060404,1.8318253,0.6879166770773488
4095496679627832704,14.847356,15.110082,14.415213,0.69486904,0.343742603090358
4095505583102343552,16.678276,17.161152,15.962984,1.1981678,0.3100974444003971
4095647832435195648,14.179615,15.297148,13.127281,2.1698666,0.3573812517146548
4095653982828161920,17.992123,18.946285,17.038763,1.9075222,0.399054253845603
4096376121527629824,13.404003,13.615077,12.971477,0.64360046,0.3573564027989301
4096376911752181504,16.809185,,,,0.3737392848652682
4057240963580437120,14.5754,14.9466,14.019555,0.92704487,0.3707343945081797
4057442895806567552,15.713143,16.276857,14.983673,1.2931843,0.2549915414770823
4063449454768116864,17.124311,17.745483,15.89229,1.8531933,0.2603710244842976
4064405342657275392,14.288486,15.696531,13.133969,2.562562,0.3546787744451097
4064410294784974208,16.53807,17.936588,15.378442,2.5581465,0.3780620517866861
4064410500942877184,17.432592,18.503824,16.407421,2.0964031,0.340570588649625
4064410604022629632,16.017897,16.905443,15.075506,1.829937,0.3020957341595696
4064410668417190016,17.180004,18.376293,16.11952,2.256773,0.4507953679452011
4064422767370036992,17.14191,18.245548,16.097359,2.1481895,0.377231088371899
4064423278441206272,17.087381,17.971153,16.089746,1.8814068,0.3557595366297007
4065911506108161280,14.2401495,15.710696,13.06796,2.6427364,0.3770338998884339
4065911918425795840,15.521279,16.716183,14.428364,2.287819,0.3228119360304213
4065912399462423040,17.283543,18.315983,16.23621,2.079773,0.3779329023769409
4065912502540652672,15.38343,16.247252,14.445336,1.8019152,0.3478479596140631
4065912536900390528,17.029148,17.937181,16.112764,1.8244171,0.3788795847560901
4065912983576921472,17.034624,17.964298,15.981412,1.9828863,0.4357279707039093
4065913047974928128,17.710064,18.587193,16.806866,1.7803268,0.427167115296087
4065923635096582656,15.993309,16.85912,15.0533,1.8058195,0.3691904723421997
4065923802573019776,15.115691,16.994886,13.829404,3.1654825,0.3247759891171066
4065924146170524672,14.20456,15.489226,13.087428,2.4017982,0.3799758508324666
4065924249249681664,16.192293,17.197275,15.174012,2.023263,0.4176391323065467
4065924253571888768,16.35715,17.38752,15.333797,2.0537224,0.3999728052130231
4065924455408157056,13.585633,15.067403,12.406494,2.6609087,0.3510895490050112
4065924489767912064,15.718131,16.594398,14.77619,1.8182087,0.3299774390488096
4065924489767930240,16.065302,16.78993,15.206682,1.5832481,0.3035528470471472
4065925318723799424,16.81005,17.75164,15.846008,1.905632,0.4249833832511663
4065925456162205312,17.828407,18.807846,16.851027,1.9568195,0.3658741274121382
4065925829797726080,17.28899,18.240047,16.34549,1.894558,0.4547220953189783
4067443297605334016,17.219522,18.047766,15.94773,2.1000357,0.406182722040751
4067447214612568064,16.819855,17.651257,15.909134,1.7421227,0.390144506394036
4093847279086528640,14.303547,14.8148,13.60989,1.2049103,0.3468727085155902
4093849649908924672,16.021894,16.595795,15.28401,1.3117847,0.3935689625479213
4093850405822768128,15.294404,15.935664,14.493657,1.4420071,0.3572449167175698
4093861327883699584,16.777386,17.500391,15.772362,1.7280293,0.3443396613879023
4093868066728513920,15.374605,15.911161,14.674756,1.2364054,0.6754308462027134
4094743862084653696,14.313468,14.558021,13.90533,0.6526909,0.3518215662126541
4094750734032171008,15.621099,16.010572,15.051203,0.95936966,0.3437755533549452
4094826634712534016,15.015396,15.343584,14.501162,0.8424225,0.3842150830859797
4094874188594932352,14.996842,15.312421,14.499848,0.8125725,0.368767482717813
4095498882975491712,16.02529,16.462166,15.395994,1.0661716,0.3143452877613373
4095649722220500480,13.741428,14.292227,13.011769,1.2804575,0.3305266227455719
4095649786626707840,17.28527,18.242373,16.309874,1.9324989,0.3190900139304966
4095649859659487616,16.839401,17.712114,15.912385,1.7997293,0.3080666303001138
4095652230466402944,17.709412,,,,0.2839877226446358
4095653089474929536,16.263203,17.245655,15.250198,1.9954567,0.3733569612004864
4095653467417156736,17.286621,18.035156,16.383242,1.6519146,0.2698276279560487
4095665665139257088,15.979792,16.585083,15.215244,1.3698387,0.3489474960631035
4097154197720567168,15.840707,16.578066,14.977773,1.6002932,0.2551378633451011
4097154300799791104,13.969853,15.554801,12.76432,2.7904806,0.3573961806672779
4097154472598568704,16.972696,17.78492,16.073284,1.7116356,0.262580448876252
4057287417950017024,16.21359,16.779491,15.478321,1.3011703,0.3635738603366676
4057443028880009344,12.940331,14.129014,11.874029,2.2549849,0.2755407549026577
4063447839832393984,12.089502,13.254195,11.028745,2.2254505,0.2558863320073752
4063447878535669504,17.438099,18.074244,16.414433,1.659811,0.3020568916314701
4064410599697690496,15.480624,16.457376,14.4776125,1.979764,0.3993203186645192
4064422694325651840,16.84179,18.014488,15.763125,2.2513628,0.37024706330454
4064422694325659392,17.425154,18.754833,16.29732,2.4575138,0.3165971382078563
4064423592003770880,15.585914,16.58305,14.577304,2.005746,0.407836577031434
4065907657818187648,15.599258,16.458887,14.6774845,1.7814026,0.3435845889761323
4065911089469692800,13.632336,14.110308,12.9676075,1.1427002,0.3616262942928828
4065911845383961728,14.870424,16.397362,13.621176,2.776186,0.3612178094151305
4065912566938641792,15.89816,16.62899,15.0070915,1.6218987,0.4147011469187489
4065914284925663104,14.642868,15.1444235,13.960452,1.1839714,0.3543324271844038
4065923738175811712,15.3698845,17.399258,14.018558,3.3807,0.379014197878868
4065923806871441152,17.376028,18.76558,16.14314,2.6224384,0.3394002297323679
4065923944334243968,15.244608,16.385927,14.16397,2.2219572,0.4595078247226962
4065924081778979456,14.274387,15.0696125,13.373963,1.6956491,0.4010808289532394
4065924184828587392,17.785263,,,,0.3878536586600025
4065924975102723072,17.526005,18.490744,16.555613,1.9351311,0.3945554970405856
4065926242114754688,16.845612,17.547354,15.962309,1.5850449,0.3770702622811198
4067445393536677376,17.863857,18.716333,16.991194,1.7251396,0.390499864186091
4067445393546169216,17.809214,18.686745,16.826628,1.860117,0.3868956125666732
4067445599704603520,17.071777,17.867039,16.196415,1.6706238,0.4015438029910702
4067446179501677696,16.927433,17.716372,16.037716,1.6786556,0.3872996616274342
4069845489972737920,16.580317,17.280832,15.716337,1.5644951,0.6551380900040663
4093846003442356608,17.23704,18.015303,16.37834,1.6369629,0.4053333737768623
4094749943758310912,13.486866,13.688356,13.136372,0.5519848,0.3387558418228895
4094752177141315072,14.629857,14.922304,14.145503,0.7768011,0.3078004258380601
4094874154235220352,15.339099,15.767047,14.719289,1.0477581,0.3684122943466405
4094874184254111232,15.172502,15.51493,14.6517515,0.86317825,0.4021442246877844
4094874257314435584,15.401307,15.766234,14.83077,0.93546486,0.3620048850497536
4095652230481801216,15.138791,15.6533985,14.42784,1.2255583,0.3052763048837692
4095652810282215168,11.691013,13.089996,10.468681,2.621315,0.3638915975251712
4095652913363067008,17.262716,18.135227,16.321024,1.8142033,0.3941541359251674
4095653463118881024,17.277603,18.23542,16.316736,1.918684,0.3218702192266061
4095654257706088192,15.695999,16.453066,14.824968,1.6280975,0.314933507000775
4096376808722520064,11.245235,11.423753,10.917274,0.5064783,0.3352943082134649
4097150345122166144,17.801027,18.933365,16.779543,2.153822,0.2695206089060669
4097154472598539008,15.0478115,15.936043,14.098223,1.83782,0.3287830276829212
4097154472598547584,14.669389,15.411943,13.802928,1.6090155,0.379315641638192
4097154537006693760,14.424858,15.175281,13.553785,1.6214952,0.3278738432519929
4057442964526035200,13.593903,14.50301,12.630627,1.8723831,0.2991303695713598
4063448630106527872,17.62251,18.49268,16.701555,1.7911243,0.3278188128684671
4064420156029721216,15.195684,16.030823,14.2742195,1.7566032,0.4030034201937931
4065910784554407936,14.9557705,16.901945,13.648866,3.2530794,0.3979392962083173
4065911025052224640,17.604965,18.524559,16.62177,1.9027882,0.3501483376412553
4065911196870464000,14.585748,15.127211,13.804635,1.3225756,0.3531182000358417
4065911918425796352,14.3941,15.949121,13.190059,2.7590628,0.3567421843904307
4065911982822956288,16.621351,17.627125,15.485735,2.1413898,0.3710223598893782
4065912399462421760,15.4313,16.232111,14.507964,1.7241468,0.3657938701731134
4065912433821872768,15.588425,16.493895,14.607735,1.8861599,0.4454745422095851
4065913670771685632,15.468182,16.016327,14.147595,1.8687315,0.3216638063407757
4065923669432515200,16.332518,17.630457,15.177068,2.4533892,0.4003476185251874
4065923806895276672,16.957842,18.183023,15.791349,2.391674,0.436041845416209
4065923841255026048,17.304783,18.56881,16.164043,2.404766,0.3700236994372967
4065924249249673344,16.794344,17.774967,15.807355,1.9676123,0.4438857544851939
4065924317969181312,15.25298,15.994632,14.383396,1.6112356,0.3609777376797412
4065924386688723328,17.197126,18.133064,16.009668,2.123396,0.3578406922592542
4065924459730322048,17.061085,18.140404,16.020605,2.1197987,0.3815571007450695
4065924494090065152,16.62247,17.457663,15.715342,1.742321,0.4040682772755827
4065926315155623936,16.360348,17.193996,15.443934,1.750062,0.3958316905423789
4067440858060974336,15.752907,16.431713,14.928173,1.50354,0.3926189200355533
4067445840222796288,14.244117,14.835407,13.485235,1.350172,0.3670602928127241
4069845318187064832,14.989408,15.752344,14.106463,1.6458807,0.6577056415832006
4093849134490849280,16.025822,16.56447,15.024857,1.5396137,0.3852412848222907
4093849611212798720,16.16295,16.81505,15.37596,1.4390898,0.3875013372785451
4093865524107833472,15.333939,15.932279,14.540109,1.39217,0.6479445254529032
4094743685963216128,17.280964,17.871763,16.570374,1.3013897,0.354055071493628
4094826939613822464,17.665045,18.24801,16.807798,1.4402122,0.3726264434832177
4094827424986629376,14.873156,15.240155,14.317257,0.9228983,0.3603901744803477
4094874596570996352,15.738153,16.149256,15.119468,1.029788,0.3535902908011264
4095238225678514816,14.775601,15.324145,14.057942,1.2662029,0.6619696586072867
4095240738267953792,14.215417,14.7553425,13.51317,1.2421722,0.6740486860512782
4095286780320563712,14.423509,14.914538,13.753035,1.1615038,0.6372436425835948
4095650611260123904,17.448994,18.169712,16.35612,1.8135929,0.3621756415449408
4095653256960605696,17.44528,18.42767,16.471556,1.9561138,0.3690210905471018
4095653536151566080,17.43677,18.504099,16.410635,2.093464,0.3131658580781901
4095653879748935936,16.072845,16.7471,15.258893,1.4882078,0.3058517405727328
4095654051547832064,16.324383,16.973143,15.527917,1.4452257,0.3440263022053172
4095654257706087808,16.66839,17.617884,15.6943445,1.9235392,0.4005391606188441
4095666146175738368,16.628893,17.526962,15.645586,1.8813763,0.2386611856042093
4097154159049509632,17.608038,18.607597,16.607557,2.00004,0.3689102583496416
4097154232080366464,15.617342,16.409407,14.723677,1.68573,0.3615757147666126
4097154502650567808,15.705322,16.353468,14.886071,1.4673967,0.3024379358413687
4057243192655556864,17.061638,17.66878,16.137402,1.5313778,0.3874509991785607
4057442444763145728,13.672399,14.149272,13.005877,1.1433954,0.2547298620890318
4063447878559643904,14.836469,15.283327,14.20967,1.073657,0.3087351673582373
4064410500942867456,15.386279,16.259954,14.439339,1.8206158,0.3854332186125438
4064422453807445120,17.973095,19.178486,16.907467,2.271019,0.4270645581522839
4064422526851860736,17.515089,18.485708,16.44055,2.0451584,0.3573846066662636
4064423557644028288,15.386599,16.419619,14.261107,2.1585112,0.354426726718404
4064425722307183232,16.979578,17.825739,16.047504,1.7782345,0.3642013119380389
4065911467428792192,17.926947,19.035894,16.811405,2.2244892,0.3979342740726448
4065913189735260416,16.320105,17.010145,15.4917965,1.5183487,0.367704305650222
4065913872608734080,17.077703,17.980385,16.130943,1.8494415,0.4267801472294136
4065924592847162880,17.124514,17.97417,16.202194,1.7719765,0.313727507721538
4065925348761455616,15.354344,16.195345,14.422361,1.7729836,0.379343997495343
4065925490521988480,16.02736,16.852577,15.113084,1.7394934,0.4066941069858802
4065925868478939520,14.8742895,15.479995,14.109153,1.370842,0.4363473144495102
4065926001596529920,15.634223,16.17338,14.926578,1.2468023,0.3879121256838437
4067450444427776896,14.270718,15.093934,13.354883,1.7390509,0.4000970869296968
4069827794720094464,15.072328,15.683722,14.292171,1.391551,0.3893490316900946
4093844770825911296,16.348171,17.012478,15.535615,1.4768629,0.3922152375182584
4093848653476090240,15.659227,16.366587,14.817533,1.5490541,0.3323678610524757
4093849783011609728,14.932208,15.333167,14.327291,1.0058765,0.3936223752004781
4093868925726149376,16.781384,17.464417,15.980207,1.4842091,0.3481604210622655
4093870197011597952,17.940102,19.009533,16.997475,2.0120583,0.3423474393051443
4094873398320998656,15.722479,16.150505,15.082073,1.0684319,0.3480608986364534
4094874493491781888,14.28427,14.591004,13.791583,0.7994213,0.4024807918831046
4094874944509258496,15.570967,16.037941,14.929476,1.1084652,0.3462412288203484
4094879166412763136,15.182636,15.4981,14.690282,0.8078184,0.3648774244478831
4095240291591389056,13.397811,13.720585,12.8966255,0.82395935,0.6394866365485896
4095288116017474304,12.736721,13.169954,12.113919,1.056035,0.660548062319532
4095652574078869248,15.622734,16.29182,14.799313,1.4925079,0.2707078320503764
