cluster,fixed_single_k_precision,fixed_single_k_recall,fixed_single_k_f1,fixed_single_k_contam,fixed_single_k_runtime_s,full_core_precision,full_core_recall,full_core_f1,full_core_contam,full_core_runtime_s,no_anchor_prior_precision,no_anchor_prior_recall,no_anchor_prior_f1,no_anchor_prior_contam,no_anchor_prior_runtime_s,no_candidate_protocol_precision,no_candidate_protocol_recall,no_candidate_protocol_f1,no_candidate_protocol_contam,no_candidate_protocol_runtime_s,no_center_refinement_precision,no_center_refinement_recall,no_center_refinement_f1,no_center_refinement_contam,no_center_refinement_runtime_s,no_objective_regularization_precision,no_objective_regularization_recall,no_objective_regularization_f1,no_objective_regularization_contam,no_objective_regularization_runtime_s,no_quality_cut_precision,no_quality_cut_recall,no_quality_cut_f1,no_quality_cut_contam,no_quality_cut_runtime_s,no_support_gate_precision,no_support_gate_recall,no_support_gate_f1,no_support_gate_contam,no_support_gate_runtime_s,tier
UBC1112,1.0,0.9777777777777776,0.9887640449438202,0.0,0.0327352000022074,1.0,0.9318181818181818,0.9647058823529412,0.0,0.1946573000168427,1.0,0.9777777777777776,0.9887640449438202,0.0,0.083778500003973,1.0,0.9777777777777776,0.9887640449438202,0.0,0.3293879999982891,1.0,0.9777777777777776,0.9887640449438202,0.0,0.0399060000054305,1.0,0.9777777777777776,0.9887640449438202,0.0,0.0850264000036986,1.0,1.0,1.0,0.0,0.0795754999999189,0.3728813559322034,0.9777777777777776,0.5398773006134969,0.6271186440677966,0.0945515999992494,2
UBC1113,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0284199000016087,1.0,0.875,0.9333333333333332,0.0,0.1519726000260561,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0823403000031248,1.0,0.9696969696969696,0.9846153846153848,0.0,0.206244200002402,1.0,0.9696969696969696,0.9846153846153848,0.0,0.039050400002452,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0856094999980996,1.0,1.0,1.0,0.0,0.0783923999988474,0.0,0.0,0.0,1.0,0.0837738999980501,2
UBC1114,1.0,0.6666666666666666,0.8,0.0,0.0280025000029127,1.0,1.0,1.0,0.0,0.1188484000740572,1.0,1.0,1.0,0.0,0.0816878999976324,1.0,1.0,1.0,0.0,0.1603356999985408,1.0,1.0,1.0,0.0,0.0348473000049125,1.0,1.0,1.0,0.0,0.0713469999973313,1.0,1.0,1.0,0.0,0.0699463000055402,0.0,0.0,0.0,1.0,0.0763650000008056,0
UBC1115,1.0,0.972972972972973,0.9863013698630138,0.0,0.034965299993928,1.0,0.972972972972973,0.9863013698630138,0.0,0.1135243000462651,1.0,0.972972972972973,0.9863013698630138,0.0,0.0813778000010643,1.0,1.0,1.0,0.0,0.2180807999975513,1.0,0.972972972972973,0.9863013698630138,0.0,0.0380195000034291,1.0,0.972972972972973,0.9863013698630138,0.0,0.0872705000001587,1.0,0.972972972972973,0.9863013698630138,0.0,0.0791519000049447,0.0,0.0,0.0,1.0,0.0877446000013151,1
UBC1116,1.0,1.0,1.0,0.0,0.0255372999963583,1.0,0.9565217391304348,0.9777777777777776,0.0,0.1267478000372648,1.0,1.0,1.0,0.0,0.0760477000003447,1.0,1.0,1.0,0.0,0.170942599994305,1.0,1.0,1.0,0.0,0.0337006000045221,1.0,1.0,1.0,0.0,0.0673390999945695,1.0,1.0,1.0,0.0,0.0704563000035705,0.2804878048780488,1.0,0.4380952380952381,0.7195121951219512,0.0720184999954653,1
UBC1117,1.0,0.9803921568627452,0.99009900990099,0.0,0.0352660000062314,1.0,0.9411764705882352,0.9696969696969696,0.0,0.125689800013788,1.0,1.0,1.0,0.0,0.088407899995218,1.0,1.0,1.0,0.0,0.4473346000013407,1.0,1.0,1.0,0.0,0.0395237999982782,1.0,1.0,1.0,0.0,0.0862290000004577,1.0,1.0,1.0,0.0,0.0791175999984261,0.0252100840336134,0.0588235294117647,0.0352941176470588,0.9747899159663864,0.09025620000466,2
UBC1118,1.0,0.8272251308900523,0.9054441260744984,0.0,0.0461410999996587,1.0,0.8359788359788359,0.9106628242074928,0.0,0.1388887000503018,1.0,0.8586387434554974,0.923943661971831,0.0,0.0971654000022681,1.0,0.9842931937172776,0.9920844327176782,0.0,0.7934618999934173,1.0,0.8429319371727748,0.9147727272727272,0.0,0.0496620999983861,1.0,0.8638743455497382,0.9269662921348314,0.0,0.0981551000004401,1.0,0.8586387434554974,0.923943661971831,0.0,0.0918748000040068,1.0,0.6230366492146597,0.767741935483871,0.0,0.105185899999924,2
UBC1119,1.0,1.0,1.0,0.0,0.0284210000027087,1.0,0.9615384615384616,0.9803921568627452,0.0,0.1185689999256283,1.0,1.0,1.0,0.0,0.0802790000016102,1.0,1.0,1.0,0.0,0.2457043999966117,1.0,1.0,1.0,0.0,0.0360250000012456,1.0,1.0,1.0,0.0,0.0719188000002759,1.0,1.0,1.0,0.0,0.0699228000012226,0.2765957446808511,1.0,0.4333333333333333,0.7234042553191489,0.0773020999986329,1
UBC1120,1.0,0.7058823529411765,0.8275862068965517,0.0,0.0298012999992351,1.0,1.0,1.0,0.0,0.1145679000765085,1.0,1.0,1.0,0.0,0.0664649999962421,1.0,1.0,1.0,0.0,0.1177590999941458,1.0,1.0,1.0,0.0,0.0321211999980732,1.0,1.0,1.0,0.0,0.0733547999989241,1.0,1.0,1.0,0.0,0.0659350999994785,0.0,0.0,0.0,1.0,0.0728902999981073,0
UBC1121,1.0,1.0,1.0,0.0,0.0339296999954967,1.0,0.9361702127659576,0.967032967032967,0.0,0.1189229999436065,1.0,1.0,1.0,0.0,0.0870442000014009,1.0,1.0,1.0,0.0,0.3363318000047002,1.0,1.0,1.0,0.0,0.0416380999959073,1.0,1.0,1.0,0.0,0.0883619000014732,1.0,1.0,1.0,0.0,0.0831768999996711,0.3529411764705882,0.8936170212765957,0.5060240963855421,0.6470588235294117,0.0884590000059688,2
UBC1122,1.0,0.96,0.979591836734694,0.0,0.0361204000000725,1.0,1.0,1.0,0.0,0.1233113000635057,1.0,0.96,0.979591836734694,0.0,0.08578480000142,1.0,0.96,0.979591836734694,0.0,0.3995792999994592,1.0,0.96,0.979591836734694,0.0,0.0415268999931868,1.0,0.96,0.979591836734694,0.0,0.0806085999938659,1.0,1.0,1.0,0.0,0.0806599999996251,0.0,0.0,0.0,1.0,0.0885249999992083,0
UBC1123,0.0,0.0,0.0,1.0,0.0242481000022962,1.0,1.0,1.0,0.0,0.1255568999331444,0.0,0.0,0.0,1.0,0.0658544999969308,0.0,0.0,0.0,1.0,0.1144478999995044,0.0,0.0,0.0,1.0,0.033456400000432,0.0,0.0,0.0,1.0,0.0645464999979594,0.0,0.0,0.0,1.0,0.0668888000000151,0.0,0.0,0.0,1.0,0.0693971000000601,0
UBC1124,1.0,1.0,1.0,0.0,0.0231188999969162,1.0,1.0,1.0,0.0,0.1336081000044942,1.0,1.0,1.0,0.0,0.0735091999958967,1.0,1.0,1.0,0.0,0.1332790000014938,1.0,1.0,1.0,0.0,0.0351145999957225,1.0,1.0,1.0,0.0,0.0629206000012345,1.0,1.0,1.0,0.0,0.0654295999993337,0.0,0.0,0.0,1.0,0.0691306000007898,0
UBC1125,1.0,0.9818181818181818,0.9908256880733944,0.0,0.0363311000037356,1.0,0.925925925925926,0.9615384615384616,0.0,0.1193573001073673,1.0,0.9818181818181818,0.9908256880733944,0.0,0.0909861999971326,1.0,0.9818181818181818,0.9908256880733944,0.0,0.367548700000043,1.0,0.9818181818181818,0.9908256880733944,0.0,0.0413615999932517,1.0,0.9818181818181818,0.9908256880733944,0.0,0.0806636999986949,1.0,1.0,1.0,0.0,0.0880019000032916,0.0,0.0,0.0,1.0,0.0901314000002457,2
UBC1126,1.0,1.0,1.0,0.0,0.0299729999969713,1.0,1.0,1.0,0.0,0.1182876999955624,1.0,1.0,1.0,0.0,0.0876172999996924,1.0,1.0,1.0,0.0,0.2405294999989564,1.0,1.0,1.0,0.0,0.0413753000029828,1.0,1.0,1.0,0.0,0.0905780000030063,1.0,1.0,1.0,0.0,0.082556300003489,0.0,0.0,0.0,1.0,0.0921327000032761,0
UBC1127,1.0,1.0,1.0,0.0,0.0315437999961432,1.0,0.8928571428571429,0.9433962264150944,0.0,0.1319242001045495,1.0,1.0,1.0,0.0,0.0829989999983809,1.0,1.0,1.0,0.0,0.2042580999986967,1.0,1.0,1.0,0.0,0.0368731999988085,1.0,1.0,1.0,0.0,0.0725959000046714,1.0,1.0,1.0,0.0,0.0742823999971733,0.2772277227722772,1.0,0.434108527131783,0.7227722772277227,0.0766579999981331,2
UBC1128,1.0,0.9090909090909092,0.9523809523809524,0.0,0.0436184999998658,1.0,1.0,1.0,0.0,0.1166696000145748,1.0,0.9545454545454546,0.9767441860465116,0.0,0.0759729999990668,1.0,0.9545454545454546,0.9767441860465116,0.0,0.1706077999988338,1.0,0.9545454545454546,0.9767441860465116,0.0,0.0347532000014325,1.0,0.9545454545454546,0.9767441860465116,0.0,0.0643379999964963,1.0,1.0,1.0,0.0,0.0692679999992833,0.2658227848101265,0.9545454545454546,0.4158415841584157,0.7341772151898734,0.0719908999963081,0
UBC1129,1.0,0.9583333333333334,0.9787234042553192,0.0,0.0307572000019717,1.0,1.0,1.0,0.0,0.1195924000348895,1.0,1.0,1.0,0.0,0.0745679999963613,1.0,1.0,1.0,0.0,0.1794146000029286,1.0,1.0,1.0,0.0,0.0357589999985066,1.0,1.0,1.0,0.0,0.0696127999981399,1.0,1.0,1.0,0.0,0.0717771999989054,0.2790697674418604,1.0,0.4363636363636363,0.7209302325581395,0.0790358000012929,0
UBC1130,1.0,0.9846153846153848,0.992248062015504,0.0,0.0421308000004501,1.0,0.953125,0.976,0.0,0.1193633000366389,1.0,0.9846153846153848,0.992248062015504,0.0,0.0966318999999202,1.0,0.9846153846153848,0.992248062015504,0.0,0.4149910999985877,1.0,0.9846153846153848,0.992248062015504,0.0,0.0417564000017591,1.0,0.9846153846153848,0.992248062015504,0.0,0.0821677999992971,1.0,1.0,1.0,0.0,0.0855056000000331,0.5423728813559322,0.9846153846153848,0.6994535519125683,0.4576271186440678,0.0931431999997585,1
UBC1131,1.0,1.0,1.0,0.0,0.0383870000005117,1.0,0.6716417910447762,0.8035714285714287,0.0,0.1228914000093936,1.0,0.9850746268656716,0.9924812030075189,0.0,0.108456500005559,1.0,1.0,1.0,0.0,0.4486825999993016,1.0,0.9850746268656716,0.9924812030075189,0.0,0.0419505999961984,1.0,0.9850746268656716,0.9924812030075189,0.0,0.0796100000006845,1.0,0.9850746268656716,0.9924812030075189,0.0,0.0840784999963943,0.5630252100840336,1.0,0.7204301075268817,0.4369747899159664,0.1095545999996829,2
UBC1132,1.0,0.75,0.8571428571428571,0.0,0.0254541000031167,1.0,1.0,1.0,0.0,0.1298277999740094,1.0,0.95,0.9743589743589745,0.0,0.0833692000014707,1.0,0.95,0.9743589743589745,0.0,0.1317602999988594,1.0,0.95,0.9743589743589745,0.0,0.0348940999974729,1.0,0.95,0.9743589743589745,0.0,0.0629972999959136,1.0,1.0,1.0,0.0,0.0658368000003974,0.0,0.0,0.0,1.0,0.0981217000007745,0
UBC1133,1.0,1.0,1.0,0.0,0.0351328999968245,1.0,0.9714285714285714,0.9855072463768116,0.0,0.1229628999717533,1.0,1.0,1.0,0.0,0.0946496000033221,1.0,1.0,1.0,0.0,0.2069659999979194,1.0,1.0,1.0,0.0,0.0387644000002183,1.0,1.0,1.0,0.0,0.0743402999942191,1.0,1.0,1.0,0.0,0.0769078000012086,0.2941176470588235,1.0,0.4545454545454545,0.7058823529411764,0.0922788999960175,1
UBC1134,1.0,1.0,1.0,0.0,0.0325290999971912,1.0,1.0,1.0,0.0,0.1228929999051615,1.0,1.0,1.0,0.0,0.0896787000019685,1.0,1.0,1.0,0.0,0.2458284999956959,1.0,1.0,1.0,0.0,0.0413633999996818,1.0,1.0,1.0,0.0,0.0794241999974474,1.0,1.0,1.0,0.0,0.0807757000002311,0.0,0.0,0.0,1.0,0.0954876999967382,0
UBC1135,1.0,1.0,1.0,0.0,0.0476074999969569,1.0,1.0,1.0,0.0,0.1180740999989211,1.0,1.0,1.0,0.0,0.0888462000002618,1.0,1.0,1.0,0.0,0.316980000003241,1.0,1.0,1.0,0.0,0.0393106999981682,1.0,1.0,1.0,0.0,0.082287000004726,1.0,1.0,1.0,0.0,0.0860791000013705,0.0,0.0,0.0,1.0,0.0878596000038669,0
UBC1136,0.65,1.0,0.787878787878788,0.35,0.0255959999994956,1.0,1.0,1.0,0.0,0.1117987000616267,1.0,1.0,1.0,0.0,0.0696109999989857,0.8666666666666667,1.0,0.9285714285714286,0.1333333333333333,0.1083375000016531,1.0,1.0,1.0,0.0,0.0328014999977313,1.0,1.0,1.0,0.0,0.0649125999989337,1.0,1.0,1.0,0.0,0.0664761000007274,0.1296296296296296,0.5384615384615384,0.208955223880597,0.8703703703703703,0.0760602999944239,0
UBC1137,1.0,0.75,0.8571428571428571,0.0,0.0259803000008105,1.0,1.0,1.0,0.0,0.1179682000074535,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0762137999990955,1.0,0.9583333333333334,0.9787234042553192,0.0,0.1558244999978342,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0350093000015476,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0713429000024916,1.0,0.9583333333333334,0.9787234042553192,0.0,0.0699477999951341,0.0,0.0,0.0,1.0,0.0799034000010578,0
UBC1138,1.0,0.85,0.9189189189189187,0.0,0.0250278999956208,1.0,1.0,1.0,0.0,0.116420799982734,1.0,0.95,0.9743589743589745,0.0,0.0691509000025689,1.0,0.95,0.9743589743589745,0.0,0.1332211999979335,1.0,0.95,0.9743589743589745,0.0,0.0334224999969592,1.0,0.95,0.9743589743589745,0.0,0.0687032000059844,1.0,1.0,1.0,0.0,0.0686563000053865,0.2638888888888889,0.95,0.4130434782608695,0.7361111111111112,0.0720536000007996,0
UBC1139,1.0,1.0,1.0,0.0,0.0264963999943574,1.0,1.0,1.0,0.0,0.1157828000141307,1.0,1.0,1.0,0.0,0.074419399999897,1.0,1.0,1.0,0.0,0.1699891000025672,1.0,1.0,1.0,0.0,0.0388914000068325,1.0,1.0,1.0,0.0,0.0701053000011597,1.0,1.0,1.0,0.0,0.0760097000020323,0.0,0.0,0.0,1.0,0.0788971000001765,0
UBC1140,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0354929000022821,1.0,0.9661016949152542,0.9827586206896552,0.0,0.1302536999573931,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0929914000007556,1.0,0.9672131147540984,0.9833333333333332,0.0,0.3804730000047129,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0417640000014216,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0815738999954192,1.0,1.0,1.0,0.0,0.0849097000027541,0.361344537815126,0.7049180327868853,0.4777777777777778,0.6386554621848739,0.0927129999981843,1
UBC1141,1.0,0.9761904761904762,0.9879518072289156,0.0,0.0346778000021004,1.0,1.0,1.0,0.0,0.1312936999602243,1.0,0.9761904761904762,0.9879518072289156,0.0,0.0835090000036871,1.0,0.9761904761904762,0.9879518072289156,0.0,0.266151700001501,1.0,0.9761904761904762,0.9879518072289156,0.0,0.0424528000003192,1.0,0.9761904761904762,0.9879518072289156,0.0,0.0753340000010212,1.0,1.0,1.0,0.0,0.0816225000016857,0.3445378151260504,0.9761904761904762,0.5093167701863354,0.6554621848739496,0.092221699997026,0
UBC1142,0.9782608695652174,0.9375,0.9574468085106383,0.0217391304347825,0.0322056999939377,0.9767441860465116,0.875,0.923076923076923,0.0232558139534884,0.2161403000354766,0.94,0.9791666666666666,0.9591836734693876,0.06,0.0859660999994957,0.96,1.0,0.979591836734694,0.04,0.3809336999984225,0.9782608695652174,0.9375,0.9574468085106383,0.0217391304347825,0.0410684000016772,0.94,0.9791666666666666,0.9591836734693876,0.06,0.0769327999951201,0.9782608695652174,0.9375,0.9574468085106383,0.0217391304347825,0.0862945999979274,0.4033613445378151,1.0,0.5748502994011977,0.5966386554621849,0.0866170000008423,2
UBC1143,1.0,0.9649122807017544,0.9821428571428572,0.0,0.0486538999975891,1.0,0.9649122807017544,0.9821428571428572,0.0,0.1248089000582695,1.0,0.9824561403508772,0.991150442477876,0.0,0.1034568999966722,1.0,1.0,1.0,0.0,0.8439589999979944,1.0,0.9824561403508772,0.991150442477876,0.0,0.0519239999994169,1.0,0.9824561403508772,0.991150442477876,0.0,0.0912798000063048,1.0,0.9824561403508772,0.991150442477876,0.0,0.1018546999985119,0.9661016949152542,1.0,0.9827586206896552,0.0338983050847457,0.1064686000026995,1
UBC1144,1.0,1.0,1.0,0.0,0.0377513999992515,1.0,1.0,1.0,0.0,0.1197586000198498,1.0,1.0,1.0,0.0,0.1056380000009085,1.0,1.0,1.0,0.0,0.4233524999945075,1.0,1.0,1.0,0.0,0.0405457000015303,1.0,1.0,1.0,0.0,0.0780652000030386,1.0,1.0,1.0,0.0,0.094832700000552,0.4453781512605042,1.0,0.616279069767442,0.5546218487394958,0.0886136999979498,0
UBC1145,1.0,0.6956521739130435,0.8205128205128205,0.0,0.0262923999980557,1.0,1.0,1.0,0.0,0.1163090000627562,1.0,0.9565217391304348,0.9777777777777776,0.0,0.0837992999950074,1.0,0.9565217391304348,0.9777777777777776,0.0,0.156253100001777,1.0,0.9565217391304348,0.9777777777777776,0.0,0.0346019000062369,1.0,0.9565217391304348,0.9777777777777776,0.0,0.0690608000004431,1.0,1.0,1.0,0.0,0.0835193999955663,0.0,0.0,0.0,1.0,0.0740036999995936,0
UBC1146,1.0,1.0,1.0,0.0,0.0432304999994812,1.0,0.9090909090909092,0.9523809523809524,0.0,0.1260775999398902,1.0,1.0,1.0,0.0,0.0882079000002704,1.0,1.0,1.0,0.0,0.3227171999969869,1.0,1.0,1.0,0.0,0.0416463000001385,1.0,0.9545454545454546,0.9767441860465116,0.0,0.0768677000014577,1.0,1.0,1.0,0.0,0.0832634999969741,0.3728813559322034,1.0,0.54320987654321,0.6271186440677966,0.086891499995545,2
UBC1147,1.0,0.9682539682539684,0.9838709677419354,0.0,0.0453225999954156,1.0,1.0,1.0,0.0,0.1473954999819398,1.0,0.9523809523809524,0.975609756097561,0.0,0.0946383000045898,1.0,0.984126984126984,0.992,0.0,0.4281388999952469,1.0,0.9523809523809524,0.975609756097561,0.0,0.0437278000026708,1.0,0.9523809523809524,0.975609756097561,0.0,0.0808203000051435,1.0,0.9682539682539684,0.9838709677419354,0.0,0.096738499996718,0.5210084033613446,0.984126984126984,0.6813186813186813,0.4789915966386554,0.0912700999979279,0
UBC1148,1.0,1.0,1.0,0.0,0.0353602999966824,1.0,1.0,1.0,0.0,0.127924200030975,1.0,1.0,1.0,0.0,0.0795562999992398,1.0,1.0,1.0,0.0,0.1783947999938391,1.0,1.0,1.0,0.0,0.0390034000010928,1.0,1.0,1.0,0.0,0.0715282000019215,1.0,1.0,1.0,0.0,0.0807378000026801,0.0,0.0,0.0,1.0,0.0787362999981269,0
UBC1149,1.0,1.0,1.0,0.0,0.0360875000042142,1.0,1.0,1.0,0.0,0.136785100097768,1.0,1.0,1.0,0.0,0.0895799000063561,1.0,1.0,1.0,0.0,0.2393477000005077,1.0,1.0,1.0,0.0,0.0534542000023066,1.0,1.0,1.0,0.0,0.081321099998604,1.0,1.0,1.0,0.0,0.0882745999988401,0.0,0.0,0.0,1.0,0.089782600000035,0
UBC1150,1.0,0.9230769230769232,0.96,0.0,0.0392720000018016,1.0,1.0,1.0,0.0,0.1219475000398233,1.0,0.9230769230769232,0.96,0.0,0.081575199998042,1.0,0.9230769230769232,0.96,0.0,0.1982296999995014,1.0,0.9230769230769232,0.96,0.0,0.0393184999993536,1.0,0.9230769230769232,0.96,0.0,0.0696127999981399,1.0,1.0,1.0,0.0,0.0758762000041315,0.2580645161290322,0.9230769230769232,0.4033613445378151,0.7419354838709677,0.0790311999953701,0
UBC1151,1.0,1.0,1.0,0.0,0.0323426000031759,1.0,1.0,1.0,0.0,0.1495147000532597,1.0,1.0,1.0,0.0,0.1084353999976883,1.0,1.0,1.0,0.0,0.2046970000010333,1.0,1.0,1.0,0.0,0.0365813999960664,1.0,1.0,1.0,0.0,0.072304699999222,1.0,1.0,1.0,0.0,0.0822744000033708,0.2767857142857143,1.0,0.4335664335664335,0.7232142857142857,0.0847424999956274,0
UBC1152,1.0,1.0,1.0,0.0,0.0361036999966017,1.0,1.0,1.0,0.0,0.1246125999605283,1.0,1.0,1.0,0.0,0.0982315000001108,1.0,1.0,1.0,0.0,0.2154532999993534,1.0,1.0,1.0,0.0,0.0396647000015946,1.0,1.0,1.0,0.0,0.0772259000004851,1.0,1.0,1.0,0.0,0.0948560999968322,0.2627118644067797,0.9393939393939394,0.4105960264900662,0.7372881355932204,0.0887064999988069,0
UBC1153,0.0,0.0,0.0,1.0,0.0333915000010165,1.0,1.0,1.0,0.0,0.1295508000766858,0.0,0.0,0.0,1.0,0.0750717999981134,0.0,0.0,0.0,1.0,0.1077463000037823,0.0,0.0,0.0,1.0,0.0321703999943565,0.0,0.0,0.0,1.0,0.062354999994568,0.0,0.0,0.0,1.0,0.0730122999957529,0.0,0.0,0.0,1.0,0.0667945999957737,0
UBC1154,1.0,1.0,1.0,0.0,0.0352831999989575,1.0,0.9736842105263158,0.9866666666666666,0.0,0.1299628999549895,1.0,1.0,1.0,0.0,0.079224900000554,1.0,1.0,1.0,0.0,0.2446367000011378,1.0,1.0,1.0,0.0,0.0375903000021935,1.0,1.0,1.0,0.0,0.075438200001372,1.0,1.0,1.0,0.0,0.0841735999929369,0.3193277310924369,1.0,0.484076433121019,0.680672268907563,0.0854128999999375,1
UBC1155,1.0,0.875,0.9333333333333332,0.0,0.034003799999482,1.0,1.0,1.0,0.0,0.1293014999246224,1.0,0.9375,0.967741935483871,0.0,0.0683754000056069,1.0,0.9375,0.967741935483871,0.0,0.1147682000009808,1.0,0.9375,0.967741935483871,0.0,0.0318488999982946,1.0,0.9375,0.967741935483871,0.0,0.064254199998686,1.0,1.0,1.0,0.0,0.0757976999957463,0.0,0.0,0.0,1.0,0.071754199998395,0
UBC1156,1.0,0.625,0.7692307692307693,0.0,0.0306459999992512,1.0,1.0,1.0,0.0,0.1241286000004038,1.0,1.0,1.0,0.0,0.0742520999992848,1.0,1.0,1.0,0.0,0.1664391000012983,1.0,1.0,1.0,0.0,0.0338915000029373,1.0,1.0,1.0,0.0,0.0706245999972452,1.0,1.0,1.0,0.0,0.0748975000024074,0.0,0.0,0.0,1.0,0.075141799999983,0
UBC1157,1.0,1.0,1.0,0.0,0.0320567000017035,1.0,0.9743589743589745,0.9870129870129868,0.0,0.1263244000729173,1.0,1.0,1.0,0.0,0.080504400000791,1.0,1.0,1.0,0.0,0.2524301000012201,1.0,1.0,1.0,0.0,0.0376622000039787,1.0,1.0,1.0,0.0,0.0754223999974783,1.0,1.0,1.0,0.0,0.0814715000014985,0.0,0.0,0.0,1.0,0.0871360000019194,1
UBC1158,1.0,0.625,0.7692307692307693,0.0,0.0300609999976586,1.0,1.0,1.0,0.0,0.112431599991396,1.0,0.9583333333333334,0.9787234042553192,0.0,0.0839105999984894,1.0,0.9583333333333334,0.9787234042553192,0.0,0.1637020999987726,1.0,0.9583333333333334,0.9787234042553192,0.0,0.0357746000008774,1.0,0.9583333333333334,0.9787234042553192,0.0,0.0693855999998049,1.0,1.0,1.0,0.0,0.0788032999989809,0.0,0.0,0.0,1.0,0.0777339999985997,0
UBC1159,1.0,0.9803921568627452,0.99009900990099,0.0,0.0366064999980153,1.0,0.9803921568627452,0.99009900990099,0.0,0.1164361999835819,1.0,0.9803921568627452,0.99009900990099,0.0,0.0850227999981143,1.0,1.0,1.0,0.0,0.3575914000030025,1.0,0.9803921568627452,0.99009900990099,0.0,0.0393666999952984,1.0,0.9803921568627452,0.99009900990099,0.0,0.080448200002138,1.0,0.9803921568627452,0.99009900990099,0.0,0.1049549000017577,0.3983050847457627,0.9215686274509804,0.5562130177514792,0.6016949152542372,0.0878901999967638,1
UBC1160,1.0,0.9428571428571428,0.9705882352941176,0.0,0.0486751000062213,1.0,1.0,1.0,0.0,0.1192150999559089,1.0,0.9428571428571428,0.9705882352941176,0.0,0.0917800999959581,1.0,0.9571428571428572,0.9781021897810218,0.0,0.4504262000045855,1.0,0.9428571428571428,0.9705882352941176,0.0,0.0408860000025015,1.0,0.9428571428571428,0.9705882352941176,0.0,0.0894079999998211,1.0,0.9714285714285714,0.9855072463768116,0.0,0.0945231000005151,0.4666666666666667,0.8,0.5894736842105264,0.5333333333333333,0.1019904999993741,0
UBC1161,1.0,1.0,1.0,0.0,0.0422394000052008,1.0,0.9787234042553192,0.989247311827957,0.0,0.1190119000384584,1.0,1.0,1.0,0.0,0.0851487999971141,1.0,1.0,1.0,0.0,0.3740852000046288,1.0,1.0,1.0,0.0,0.0385333000012906,1.0,1.0,1.0,0.0,0.0869671999971615,1.0,1.0,1.0,0.0,0.0852631999950972,0.0,0.0,0.0,1.0,0.0873413999943295,1
UBC1162,1.0,0.8695652173913043,0.9302325581395348,0.0,0.0381714999966789,1.0,1.0,1.0,0.0,0.1948473000666126,1.0,1.0,1.0,0.0,0.0711042000039015,1.0,1.0,1.0,0.0,0.1791204999972251,1.0,1.0,1.0,0.0,0.0321764999971492,1.0,1.0,1.0,0.0,0.0713571000014781,1.0,1.0,1.0,0.0,0.074709200001962,0.0,0.0,0.0,1.0,0.0803631000017048,0
UBC1163,1.0,0.8,0.888888888888889,0.0,0.0634468999996897,1.0,0.9527027027027029,0.9757785467128028,0.0,0.1275886000366881,1.0,0.8066666666666666,0.8929889298892989,0.0,0.1040209000057075,1.0,0.8733333333333333,0.9323843416370108,0.0,0.7921386000016355,1.0,0.8,0.888888888888889,0.0,0.0475478000007569,1.0,0.8,0.888888888888889,0.0,0.0924750999984098,1.0,0.8133333333333334,0.8970588235294117,0.0,0.0950515000004088,1.0,0.7866666666666666,0.8805970149253731,0.0,0.1025729999964824,1
UBC1164,1.0,0.9444444444444444,0.9714285714285714,0.0,0.030303500003356,1.0,1.0,1.0,0.0,0.1205936999758705,1.0,1.0,1.0,0.0,0.0717140000051586,1.0,1.0,1.0,0.0,0.1281542000069748,1.0,1.0,1.0,0.0,0.0304480999984662,1.0,1.0,1.0,0.0,0.0648311000040848,1.0,1.0,1.0,0.0,0.0679000000018277,0.0,0.0,0.0,1.0,0.0746942999976454,0
UBC1165,1.0,0.9036144578313252,0.9493670886075948,0.0,0.0563710999995237,1.0,0.5375,0.6991869918699186,0.0,0.1374236999545246,1.0,0.891566265060241,0.9426751592356688,0.0,0.0957116999998106,1.0,0.927710843373494,0.9625,0.0,0.5561942999993335,1.0,0.9036144578313252,0.9493670886075948,0.0,0.0471221999978297,1.0,0.9036144578313252,0.9493670886075948,0.0,0.0902548999947612,1.0,0.927710843373494,0.9625,0.0,0.1023749000014504,0.6554621848739496,0.9397590361445785,0.7722772277227723,0.3445378151260504,0.0995790000015404,2
UBC1166,1.0,0.8333333333333334,0.9090909090909092,0.0,0.0357879999937722,1.0,1.0,1.0,0.0,0.1310724000213667,1.0,1.0,1.0,0.0,0.0728607999990345,1.0,1.0,1.0,0.0,0.1699216000051819,1.0,1.0,1.0,0.0,0.0370325999974738,1.0,1.0,1.0,0.0,0.0762076000028173,1.0,1.0,1.0,0.0,0.0713710999989416,0.0,0.0,0.0,1.0,0.0760127000030479,0
UBC1167,1.0,0.4782608695652174,0.6470588235294118,0.0,0.033048500001314,1.0,1.0,1.0,0.0,0.1161245999392122,1.0,1.0,1.0,0.0,0.0707909999982803,1.0,1.0,1.0,0.0,0.1620914000013726,1.0,1.0,1.0,0.0,0.0391453000047476,1.0,1.0,1.0,0.0,0.0708394999965094,1.0,1.0,1.0,0.0,0.0728958000036072,0.0,0.0,0.0,1.0,0.0760274999993271,0
